"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity"
"0x5c26df89c44e7f13ab82f6dcc2d6f3589ca849eeee8c8aa9151ab7e20af90d28","3892890","1497791074","6/18/2017 1:04:34 PM","0xe26fd1375535967504475bd07df0293ee5d41695","0xd0d20cda01cb1eb2092cd1859eaf21a31b400a79","0.0002"
"0xf5cf4a555a4630d5efde7d07407dc247e72fc8e6ef85e43241e8660c16f102c9","3893348","1497798135","6/18/2017 3:02:15 PM","0x57b00c981363c67b11e07eaa71364bf20e8025fe","0xbf29685856fae1e228878dfb35b280c0adcc3b05","10"
"0xe0fdcbff6abcdea741449c7bce045975a143aa85e2fbf4af9098760d9c16c45c","3893515","1497800804","6/18/2017 3:46:44 PM","0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","0xbf29685856fae1e228878dfb35b280c0adcc3b05","1000"
"0xe7949c98ac3a304dc4bbb1ebfe6729ed4e3259d999a4d825c7c2546255b74df1","3894992","1497825570","6/18/2017 10:39:30 PM","0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","0xbf29685856fae1e228878dfb35b280c0adcc3b05","10000"
"0xe05ea7024a1ed3ffa1ea6eb4ca1fff7bc2ce69801f09c49767f717e42822ba43","3897691","1497868812","6/19/2017 10:40:12 AM","0xe26fd1375535967504475bd07df0293ee5d41695","0x57b00c981363c67b11e07eaa71364bf20e8025fe","0.0004"
"0xb10cc363465d1f191b490ab25f3042f6667ef9ed99048acb0f1659b855d9371b","3900041","1497906755","6/19/2017 9:12:35 PM","0x9f24eeb3cba38b77ce6e230f9c5cb0f249b95da5","0xbf29685856fae1e228878dfb35b280c0adcc3b05","1"
"0x8a1bbf1ab0b36f472413eda09acb5968dbfb0517db4e7226efc53ca2fd4676c0","3900086","1497907614","6/19/2017 9:26:54 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x9f24eeb3cba38b77ce6e230f9c5cb0f249b95da5","1500"
"0x92afdc66e96220b96c261a680f86c800653a0dce0ef1361d3888a23051efa641","3900122","1497908069","6/19/2017 9:34:29 PM","0x9f24eeb3cba38b77ce6e230f9c5cb0f249b95da5","0xbf29685856fae1e228878dfb35b280c0adcc3b05","100"
"0xbb7f12851855498dda5c85c2b3fd1ffcc5110fa4cd9681e71705b53c4afd1a98","3902130","1497942971","6/20/2017 7:16:11 AM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xc5ade67e26741e927bada0d3201286054c0a3cd0","5641.803970706"
"0xa5d233209be5268eb0d8ea95f8e6b0757cbb61ddf617946641b4b1f2d31ba428","3902149","1497943293","6/20/2017 7:21:33 AM","0xc5ade67e26741e927bada0d3201286054c0a3cd0","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","5000"
"0xf0ebf32161b11f0091295fc6061e52453519a4c99f712259e6abf5532a83c805","3902161","1497943418","6/20/2017 7:23:38 AM","0xc5ade67e26741e927bada0d3201286054c0a3cd0","0xbf29685856fae1e228878dfb35b280c0adcc3b05","641.803970706"
"0xd2605159733b5b2ebdd5a04754e24084429c7b1b6feb5a6fffa02b9e94d94803","3902767","1497954297","6/20/2017 10:24:57 AM","0xe26fd1375535967504475bd07df0293ee5d41695","0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","0.0004"
"0x40edd44a2531d0ea4f275bf1eb24b20755515ac012843750434b3c4092f3b1a6","3907706","1498040332","6/21/2017 10:18:52 AM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","6900"
"0x9109c980ef198534bdfec8880b44f240380d1b898c2bd39ff2eabd82c0dd1135","3908759","1498059009","6/21/2017 3:30:09 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","36.081"
"0x507bf7f3fd5a522db876b3a9a415eefa9e36606094689484a6366d693beca506","3908848","1498060449","6/21/2017 3:54:09 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x57b00c981363c67b11e07eaa71364bf20e8025fe","5930.072"
"0xf3775ded1c50de3755048f6086bf6e7b3233ce9f08fd5efa1f146eb810a4fc99","3909064","1498064350","6/21/2017 4:59:10 PM","0xe26fd1375535967504475bd07df0293ee5d41695","0x57b00c981363c67b11e07eaa71364bf20e8025fe","0.0004"
"0x191ff26b5a2d1ee54dd0620c146b25f7d465badeb86f7c8a0b269208d13b8c8e","3909068","1498064363","6/21/2017 4:59:23 PM","0xe26fd1375535967504475bd07df0293ee5d41695","0x57b00c981363c67b11e07eaa71364bf20e8025fe","0.0004"
"0xaabad0cfa8d1005ce3191cc700c9182ed59db57eb3b3e67466a09701d526752f","3909159","1498066118","6/21/2017 5:28:38 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x3d48587aa16d91a2e37198b5b428674bdaddf038","24611.766589074"
"0xd36ff056485f423da935537f468db0982430d7e262c4647d3513003047541ee8","3911297","1498104143","6/22/2017 4:02:23 AM","0x918453d249a22b6a8535c81e21f7530cd6ab59f1","0xe26fd1375535967504475bd07df0293ee5d41695","0.0056"
"0x5ef44b3d085ffc6c61dc757e7bbd34a5d135e0685d0656b306c7e8d7ba8c7284","3911928","1498114772","6/22/2017 6:59:32 AM","0xe26fd1375535967504475bd07df0293ee5d41695","0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","0.0004"
"0x596cba3a699aebd2d49e62412b050822b14334408199870f3247e95b565358d4","3912887","1498131802","6/22/2017 11:43:22 AM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xeb19e912a51eb267cd423dcf0934d1a7f971ad66","1000"
"0x0e33a9aacf3e00e7b1f84dbbfd351c08e515b95b0ea27cc34183a85346fa0bfe","3913326","1498139613","6/22/2017 1:53:33 PM","0xeb19e912a51eb267cd423dcf0934d1a7f971ad66","0xbf29685856fae1e228878dfb35b280c0adcc3b05","1000"
"0x5d0d3850d0bbe10782e1a98d89d041e1a96717367f750109bd37a1f7de06310f","3915868","1498184338","6/23/2017 2:18:58 AM","0x2a1bdeeccbd37d492cb022fc9a20bfb0fd2e35e7","0xbf29685856fae1e228878dfb35b280c0adcc3b05","10.688"
"0x85ccd6c65a74bc86ac1fb29d7d5dbe3f6ab3f1d3e9c236ee5e5b7de0b890fcb3","3916974","1498204157","6/23/2017 7:49:17 AM","0x9f24eeb3cba38b77ce6e230f9c5cb0f249b95da5","0xbf29685856fae1e228878dfb35b280c0adcc3b05","100"
"0xb9488533a22bb33dba746bd50f6b287d8a5519514858c74cff729c31ff574801","3916984","1498204315","6/23/2017 7:51:55 AM","0x9f24eeb3cba38b77ce6e230f9c5cb0f249b95da5","0xbf29685856fae1e228878dfb35b280c0adcc3b05","300"
"0x01772869651835f7a333f2b5d7a40a218f0ecc1be98e3bcb7c6ce8368387becf","3917243","1498208964","6/23/2017 9:09:24 AM","0xe26fd1375535967504475bd07df0293ee5d41695","0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","0.0004"
"0xb609faa956ca684554bdf180024802709760b11616f5ec7df31feffc7f228f47","3919274","1498244107","6/23/2017 6:55:07 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x6e159c04db022e3630726c80bf8704b9a67a8900","70"
"0xe18f1b3b427a192c8c46a6e8907175f13341fa5b2d682d451d78a3082f945c1c","3919321","1498244951","6/23/2017 7:09:11 PM","0x6e159c04db022e3630726c80bf8704b9a67a8900","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","1"
"0x80f91138f3966e0008755e156d39a74eab14468c89153a3f95441c2ed22da392","3919325","1498244997","6/23/2017 7:09:57 PM","0x6e159c04db022e3630726c80bf8704b9a67a8900","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","1"
"0x5822fedf85baf4b320118803fb5a5f826c3a998b540f29eb6b207c7d08edcc43","3919530","1498248705","6/23/2017 8:11:45 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x6e159c04db022e3630726c80bf8704b9a67a8900","2"
"0xdb7b61f8c4bbc0daac259429a9389cb64eda1c0c98541952c7a575f84ed9fd84","3923985","1498327314","6/24/2017 6:01:54 PM","0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","0xd43d09ec1bc5e57c8f3d0c64020d403b04c7f783","20"
"0x428e49cd819c89eea60e2cc46100caf77fc22cd2214f108a387fed4b4cfee6c9","3924025","1498327932","6/24/2017 6:12:12 PM","0xe26fd1375535967504475bd07df0293ee5d41695","0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","0.0004"
"0xda844f3d4f90ff20f699ea25d3a426d4c117cc90c66ec7cd722805de1d7f1f7d","3927853","1498394409","6/25/2017 12:40:09 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x5fa9282465258544428689f0ae62310764f5acfd","5000"
"0xe33d7ed0376175bd0bccf0c382108d123d50b2d16a7ac81a1002a4da6cf97df6","3927860","1498394526","6/25/2017 12:42:06 PM","0x5fa9282465258544428689f0ae62310764f5acfd","0xbf29685856fae1e228878dfb35b280c0adcc3b05","5000"
"0x08e5c5ff1b0698ff6ad600d29b83aae36a7abbb001c94e8dc2227702560d99f5","3927900","1498395279","6/25/2017 12:54:39 PM","0xa3d559a26e0252266d4d43231d7c29707c76d8b0","0xbf29685856fae1e228878dfb35b280c0adcc3b05","500000"
"0xff8326eb04bad355b25c25642f820c67d6d91bba39ed0d5a4cf7c25a01de0af6","3929194","1498418066","6/25/2017 7:14:26 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x918453d249a22b6a8535c81e21f7530cd6ab59f1","10000"
"0xa88fea2e7a4e36bda6d37d41939eaaa2743920dfdf135ab09157a0fb29be5e14","3929217","1498418557","6/25/2017 7:22:37 PM","0x918453d249a22b6a8535c81e21f7530cd6ab59f1","0xbf29685856fae1e228878dfb35b280c0adcc3b05","10000"
"0x2bc446f3f231154e24d669d2ec8a705150cb48e1270b975d165bf5f11f26eaed","3929271","1498419480","6/25/2017 7:38:00 PM","0xe26fd1375535967504475bd07df0293ee5d41695","0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","0.0004"
"0x1a2c3c8a40494f61b757dc72d4433b5250c75a36745f5563d7583028fbc6f8df","3932082","1498468088","6/26/2017 9:08:08 AM","0xbf29685856fae1e228878dfb35b280c0adcc3b05","0x2a1bdeeccbd37d492cb022fc9a20bfb0fd2e35e7","100"
"0x3f59a4ee49bcd3e1606c056bf200a74768d2c05ae8cb7c14fa5e67c29e0b1942","3935039","1498519853","6/26/2017 11:30:53 PM","0xe26fd1375535967504475bd07df0293ee5d41695","0x3d48587aa16d91a2e37198b5b428674bdaddf038","0.0004"
"0xe68a5196db3c42dccbb156c2b90dd2a613fbb749afc1036ca0b6d0ce500a29ec","3937344","1498559768","6/27/2017 10:36:08 AM","0xe26fd1375535967504475bd07df0293ee5d41695","0x3d48587aa16d91a2e37198b5b428674bdaddf038","0.0006"
"0x275e3de2af5448bc1e0630bc6e01041274636f2e5a03fd45beac9071426c088d","3937344","1498559768","6/27/2017 10:36:08 AM","0xb79a5e03fb166152bd34eeb5da2798cfe0cb39a2","0x3d48587aa16d91a2e37198b5b428674bdaddf038","0.0002"
"0xd7d0827ccb266dad4dec0b09441f34482dd583e1d0b7c9a6819473b691830f06","3941263","1498626806","6/28/2017 5:13:26 AM","0x918453d249a22b6a8535c81e21f7530cd6ab59f1","0xe26fd1375535967504475bd07df0293ee5d41695","0.0052"
"0x9850f371a9146943d1222e59703367e6b22b8b54dd08a875515fb6b221e9265e","3941618","1498633234","6/28/2017 7:00:34 AM","0xe26fd1375535967504475bd07df0293ee5d41695","0x57b00c981363c67b11e07eaa71364bf20e8025fe","0.0004"
"0xc22cf42a3f854d6a3917a05df15c8e3a2bbea0ef54a2e80d4b601d0d530342e1","3941668","1498634238","6/28/2017 7:17:18 AM","0xb79a5e03fb166152bd34eeb5da2798cfe0cb39a2","0x57b00c981363c67b11e07eaa71364bf20e8025fe","0.0002"
"0x8ee0ac80f18823c1753aebcdd1bfe5a849e744c8b50648aaa545b0dcd7ce1f15","3941936","1498639133","6/28/2017 8:38:53 AM","0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","7000"
"0x0ea317e4a3c0078b02ca2321e4d05045622f03c152df83223e0f964842b6d098","3941943","1498639231","6/28/2017 8:40:31 AM","0x57b00c981363c67b11e07eaa71364bf20e8025fe","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","5000"
"0x6ce234a51c6a0a7c55ff5da9649f15c1fcd5007434b408df172f1269eb53e42f","3943178","1498661079","6/28/2017 2:44:39 PM","0xe26fd1375535967504475bd07df0293ee5d41695","0x3d48587aa16d91a2e37198b5b428674bdaddf038","0.0004"
"0x71c450d0b981992ee94be49f1399e13644a4de1ac6ec54177ff53eb4a5d3e09d","3947181","1498730402","6/29/2017 10:00:02 AM","0xb79a5e03fb166152bd34eeb5da2798cfe0cb39a2","0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","0.0004"
"0xfed95d103160bd1cffe8a957dbe5b630c81d7a472e02c4ae5681594fff4cde8c","3947581","1498737130","6/29/2017 11:52:10 AM","0xbf29685856fae1e228878dfb35b280c0adcc3b05","0xeb19e912a51eb267cd423dcf0934d1a7f971ad66","300"
"0x967e51b3edb648a21941c490e179a71f36be2ac286c993f620b9c1a320040c75","3947618","1498737729","6/29/2017 12:02:09 PM","0xeb19e912a51eb267cd423dcf0934d1a7f971ad66","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","300"
"0x134915038ab4694f26829a68434fae9b87189408d79d30ce96f83e8ec964d04c","3949594","1498771680","6/29/2017 9:28:00 PM","0xb79a5e03fb166152bd34eeb5da2798cfe0cb39a2","0x3d48587aa16d91a2e37198b5b428674bdaddf038","0.0004"
"0xf2126c6613f691fbe74419194813094578d130ab2df1c63b42eb8043884d84c6","3949969","1498778426","6/29/2017 11:20:26 PM","0x3d48587aa16d91a2e37198b5b428674bdaddf038","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","60000"
"0xbc079ae2bebe65a44afedab16cc22ca150b7f51348c5073a647a54d9c52e87ce","3953074","1498831836","6/30/2017 2:10:36 PM","0x3d48587aa16d91a2e37198b5b428674bdaddf038","0xbf29685856fae1e228878dfb35b280c0adcc3b05","200000"
"0x6f8d9d35ef15bcfdaf084c949520d6e12d595580ce4b5185e86f695e0593d590","3953314","1498835865","6/30/2017 3:17:45 PM","0xbf29685856fae1e228878dfb35b280c0adcc3b05","0x7ae80fe68d0e69a57d3439da5f1b3bc389ab4906","26800"
"0x72c6bae54433e5d5e8c7ef7a8107b953384a18da997fd072ac8d4b030bde8f15","3953345","1498836470","6/30/2017 3:27:50 PM","0x7ae80fe68d0e69a57d3439da5f1b3bc389ab4906","0x5104efc872d45dba3a97bf02aebe240dfc283321","26800"
"0x52f4a7d2e2c82d0a03bc929a327c9884cfcacdc0b94b3138de7c4833f2b961ae","3953703","1498842844","6/30/2017 5:14:04 PM","0x5104efc872d45dba3a97bf02aebe240dfc283321","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","10000"
"0xe385dbf2934616e7033940b5ba111b7f59ee819413315678b6076bf6224f71b4","3955170","1498867516","7/1/2017 12:05:16 AM","0xe26fd1375535967504475bd07df0293ee5d41695","0x3d48587aa16d91a2e37198b5b428674bdaddf038","0.0004"
"0x0eafa8c2c86dd8ae3810fec76340d1cab2578333bd6db0a3645b31a6aa8312a2","3955736","1498877428","7/1/2017 2:50:28 AM","0xb79a5e03fb166152bd34eeb5da2798cfe0cb39a2","0x3d48587aa16d91a2e37198b5b428674bdaddf038","0.0001"
"0x3ad73499b8e9e2a9d282fe3f99b6ddaa1afe957b7d0edcf66515bae8635049c4","3956654","1498893322","7/1/2017 7:15:22 AM","0xbf29685856fae1e228878dfb35b280c0adcc3b05","0x19fff3b449a3a58a48c7f1d838761f5721401d26","111"
"0xbbb2876ee1c4e1521ff86d1949ac6b922d19982b2b78a9a9cd1ad1ae542efc99","3956678","1498893762","7/1/2017 7:22:42 AM","0x19fff3b449a3a58a48c7f1d838761f5721401d26","0xe26fd1375535967504475bd07df0293ee5d41695","0.0024"
"0x2a10ad475c7ca543524098c71d8ebedeef1d3268e1e734578f492e6c638d65e2","3956715","1498894431","7/1/2017 7:33:51 AM","0x19fff3b449a3a58a48c7f1d838761f5721401d26","0xb79a5e03fb166152bd34eeb5da2798cfe0cb39a2","0.013"
"0xc68f1428bfe0f972c1209724b637c353ac78e75027e35526963b01bfc5d46073","3957351","1498905332","7/1/2017 10:35:32 AM","0x7614fdb930c3b2de46e611f1b66354202d1c9a21","0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","0.001666666"
"0x6635be774d1a9e3fe16f8177a615991e03c48d8b9f8198b6ece01f89eca73c1d","3957351","1498905332","7/1/2017 10:35:32 AM","0x76ce7bfe86b3a8f79871dad3e331ad6c07ae73b0","0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","0.0008"
"0x1cbb044669396cc606f5ca22c310a0bd6a90d90074be929f3a2b48fc7d1b1c0e","3957372","1498905781","7/1/2017 10:43:01 AM","0xbf29685856fae1e228878dfb35b280c0adcc3b05","0x0a72ebae0321b78bf42b5846c57f90d714a5cb31","298.182"
"0x95812fc557b443135b04f66f9e97500c48c7756dfb6c9b3afd4d2ac9740bed63","3957398","1498906170","7/1/2017 10:49:30 AM","0xbf29685856fae1e228878dfb35b280c0adcc3b05","0x0a72ebae0321b78bf42b5846c57f90d714a5cb31","809.525037494"
"0x32e169141733c3c72d58747f661d874509d4a65cc88015cc9e3fa46a15ae817a","3958018","1498916802","7/1/2017 1:46:42 PM","0xe26fd1375535967504475bd07df0293ee5d41695","0x57b00c981363c67b11e07eaa71364bf20e8025fe","0.0002"
"0x769a5c7ad39361a05d39bdc8fb36e28df34ae0381f141cb4886f3c73d4c0a54b","3958205","1498920061","7/1/2017 2:41:01 PM","0x0a72ebae0321b78bf42b5846c57f90d714a5cb31","0xbf29685856fae1e228878dfb35b280c0adcc3b05","100"
"0x359ef381e47ec7fb4e438cc1a0f936d3b8dd30204ec55980bd18554d24e14111","3958250","1498920880","7/1/2017 2:54:40 PM","0x0a72ebae0321b78bf42b5846c57f90d714a5cb31","0xbf29685856fae1e228878dfb35b280c0adcc3b05","700"
"0xa0e7a2ad401b937f82a5ce115c5193cc3156a82ff2c3c2058a920ae25fba1ea8","3959710","1498945663","7/1/2017 9:47:43 PM","0xb79a5e03fb166152bd34eeb5da2798cfe0cb39a2","0x3d48587aa16d91a2e37198b5b428674bdaddf038","0.0002"
"0x09a4a2a47e7a2b96b2b851aaac9b93d538cdfa42ff5480216ccecbff6ebe3fcd","3960307","1498956311","7/2/2017 12:45:11 AM","0xe26fd1375535967504475bd07df0293ee5d41695","0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","0.0004"
"0x6173383c1f0c66305a2e2471937a89f2faa8ab6d4eb66727e21033beac8b0864","3964530","1499028288","7/2/2017 8:44:48 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x78ee8cc1aa98c8ff4d79236d18a26c1681862164","1000"
"0x18b99a2a1f4e66a6adf8e3738ef0e92d149247d302e7555adba9941802d6f904","3964559","1499028767","7/2/2017 8:52:47 PM","0x78ee8cc1aa98c8ff4d79236d18a26c1681862164","0xd3e7d4ed7fab244385b497197f453196e5462ab5","1000"
"0x822e8f78d64b3c2e606edf99a2c957010ccb8663ab2cf5952f7864b955b88774","3964988","1499036454","7/2/2017 11:00:54 PM","0xd3e7d4ed7fab244385b497197f453196e5462ab5","0xbf29685856fae1e228878dfb35b280c0adcc3b05","1000"
"0x4d29eab8424e17394e464e7b781687073223758c62e7bfb1093bfbcd634f3600","3967420","1499077697","7/3/2017 10:28:17 AM","0xe26fd1375535967504475bd07df0293ee5d41695","0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","0.0004"
"0x15a982e9e82c6d71a20d873abbf397a08ecdea6848e864e10ba6ae0f825535a5","3969549","1499114407","7/3/2017 8:40:07 PM","0xdfe3d5d0213029eea3534bbb4c64f8173cc92c3c","0xe26fd1375535967504475bd07df0293ee5d41695","0.002"
"0xbed53fd9896dd91bddfc6f6422d91a8f6c51a22b2322969250a830bcbab6fb36","3969764","1499118184","7/3/2017 9:43:04 PM","0xe26fd1375535967504475bd07df0293ee5d41695","0x57b00c981363c67b11e07eaa71364bf20e8025fe","0.0002"
"0xc1dd3ccf25b6ff2325f1074b4cecd5711ec1d0c940281f764219fe501555408a","3970087","1499123444","7/3/2017 11:10:44 PM","0x2a1bdeeccbd37d492cb022fc9a20bfb0fd2e35e7","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","4"
"0x6a485b6d3c4485c031627189eeace39f469b0b022a2cc577a6736e56eb429dab","3970679","1499133434","7/4/2017 1:57:14 AM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x78ee8cc1aa98c8ff4d79236d18a26c1681862164","111"
"0x09e7f13ce9b6e6ebbdc55456c70e86ccf5d50a7af808c341f7a1c59accaed9ec","3972569","1499165839","7/4/2017 10:57:19 AM","0xbf29685856fae1e228878dfb35b280c0adcc3b05","0xa3d559a26e0252266d4d43231d7c29707c76d8b0","480000"
"0x9f95f42dc4779860b1b1b1ecc9b7ef34efb3d2e02ea2e10a4fe9d5b8117136da","3974981","1499206481","7/4/2017 10:14:41 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x43764357c8aeb633adc6433e85e331d0b913fe79","37429.45"
"0x5afafd8791adc664646d96660204623b14e4a14efd3772b134dea8e7253cc18f","3974991","1499206698","7/4/2017 10:18:18 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x43764357c8aeb633adc6433e85e331d0b913fe79","4700000"
"0xdd0ab3d32e69655aa2c221d97e604f316075203087f7a68495239c9c6b3e76ac","3975041","1499207424","7/4/2017 10:30:24 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xdcf7584f7da8879636651e23615e6b62e4a15071","1517867"
"0xe24094efdb23e8101a71face5b5e8d5585f44231b7972c2a154c63b8d28d5d50","3975047","1499207512","7/4/2017 10:31:52 PM","0xdcf7584f7da8879636651e23615e6b62e4a15071","0x43764357c8aeb633adc6433e85e331d0b913fe79","1517867"
"0xa668707e036b516887393e67a506c3e1cfbfad064d55dd74473456a7c5c44725","3975226","1499210815","7/4/2017 11:26:55 PM","0xe26fd1375535967504475bd07df0293ee5d41695","0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","0.0004"
"0xba0842a5b8e61705637cbf6bfa1ee4d8a49006c23f1b4507010c94e26cd64850","3975278","1499211866","7/4/2017 11:44:26 PM","0xe26fd1375535967504475bd07df0293ee5d41695","0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","0.0004"
"0x3f9e6bd508be938a2eee59f751e80596012eef6b0a09f42c78ddc1dd1350230b","3975430","1499214483","7/5/2017 12:28:03 AM","0xd6fc84a46dc9631999b64caf8ccf9f942c8fd8f2","0x5baeac0a0417a05733884852aa068b706967e790","755.555555555"
"0x56fe37d3f49906f23b0096d0845a332360d2b561a344df3a60705ab931640fe4","3978189","1499262618","7/5/2017 1:50:18 PM","0xe26fd1375535967504475bd07df0293ee5d41695","0x57b00c981363c67b11e07eaa71364bf20e8025fe","0.0002"
"0xab622a073efcabadcfba3ec0b80fd1866c71f1a95e59260ddbefd87483aa1e1b","3979867","1499291063","7/5/2017 9:44:23 PM","0xdfe3d5d0213029eea3534bbb4c64f8173cc92c3c","0xe26fd1375535967504475bd07df0293ee5d41695","0.0024"
"0xf1d4d31d1cde2823f8f92c8326e3f6b7a7825f6087af6097fd579d1ea6abd4b7","3979910","1499291704","7/5/2017 9:55:04 PM","0xdfe3d5d0213029eea3534bbb4c64f8173cc92c3c","0x76ce7bfe86b3a8f79871dad3e331ad6c07ae73b0","0.002"
"0x9f44071eabf6c2977a7e5ebaf2207693dd1ceac17f8ee4ae35dc663883f6b30e","3979950","1499292657","7/5/2017 10:10:57 PM","0xdfe3d5d0213029eea3534bbb4c64f8173cc92c3c","0xb79a5e03fb166152bd34eeb5da2798cfe0cb39a2","0.002"
"0xe57e184a73eae0a3c06e71fc2060088803c5db6310324dc69099519bcce00b34","3979971","1499293019","7/5/2017 10:16:59 PM","0xe26fd1375535967504475bd07df0293ee5d41695","0x57b00c981363c67b11e07eaa71364bf20e8025fe","0.0002"
"0x8a5576a3ed26cc547df84fb866e8bbde7cf46fa01211096e1999e19bad734927","3980157","1499296347","7/5/2017 11:12:27 PM","0x937bde1c62a5209123cf98f8f7a35e3365f5127c","0xbf29685856fae1e228878dfb35b280c0adcc3b05","5"
"0xfe9026ebe07f4585a2ef7b66957e504fe4fd8a19f573d1a1b1e985798384edb1","3980160","1499296442","7/5/2017 11:14:02 PM","0x937bde1c62a5209123cf98f8f7a35e3365f5127c","0xbf29685856fae1e228878dfb35b280c0adcc3b05","5"
"0xbd289722b6fefea7ed15c6abae932b9ccaa3fce0e6fa4950c1e7f1dbf2ba1abb","3980176","1499296668","7/5/2017 11:17:48 PM","0x937bde1c62a5209123cf98f8f7a35e3365f5127c","0x83679548e56033df23a284c3d52d99e4ca570228","2"
"0xe11c345a175bee72fe04ee6b47c91ee85e4a11f42ad29fc184c2429c54cd134e","3981132","1499313016","7/6/2017 3:50:16 AM","0xbf29685856fae1e228878dfb35b280c0adcc3b05","0x2a1bdeeccbd37d492cb022fc9a20bfb0fd2e35e7","104"
"0xa0cb5640335370a72e00cbf4658ed6af843508d538a68bd834a9bfb33b000592","3983511","1499353028","7/6/2017 2:57:08 PM","0x4d541a0a789fc0e1a119828b1432398bb0c5c88b","0x57b00c981363c67b11e07eaa71364bf20e8025fe","9.9E-06"
"0x77a6e548e8b17d6f630b6ef76f848862099c81aa7f1030f2cc95a9d31aca4c97","3983535","1499353301","7/6/2017 3:01:41 PM","0xdfe3d5d0213029eea3534bbb4c64f8173cc92c3c","0x7614fdb930c3b2de46e611f1b66354202d1c9a21","0.0046"
"0xac11e6d2b2d845b083d2ada5085dc02f5ce4d2e9c55c442268a9299b8a5a2cab","3983584","1499353966","7/6/2017 3:12:46 PM","0x4d541a0a789fc0e1a119828b1432398bb0c5c88b","0x57b00c981363c67b11e07eaa71364bf20e8025fe","9.9E-06"
"0x5a66fc57f4be46cb5af131306b021c5c1a72de8fc06d6d8eadd47c9609597645","3983584","1499353966","7/6/2017 3:12:46 PM","0xdfe3d5d0213029eea3534bbb4c64f8173cc92c3c","0x721948a802f41159348e67fbcfaccea8a2b04c27","0.2"
"0x5fef6f6fde3b680a7a7bfcf0cd05b318ebee813fe0400a4ebf0f945274eb35d7","3983618","1499354588","7/6/2017 3:23:08 PM","0xb79a5e03fb166152bd34eeb5da2798cfe0cb39a2","0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","0.0001"
"0x8c8bee91c21f1a73d6ad623052a56a116abcbf2cf82a071334240ea4fec5331a","3983618","1499354588","7/6/2017 3:23:08 PM","0xdfe3d5d0213029eea3534bbb4c64f8173cc92c3c","0xe26fd1375535967504475bd07df0293ee5d41695","0.0004"
"0x29489cfeb8dc440cecb8b03100392ddc81cd4b69192c058fa37b7a2e558f4491","3984002","1499361315","7/6/2017 5:15:15 PM","0x4d541a0a789fc0e1a119828b1432398bb0c5c88b","0xf1e65cd0b31fcb8713ac1902002b262d57c9da33","9.9E-06"
"0xadedeb6f3703b59328a79833d3e1a486f5fcb5a4b918647671a01645a7a7183c","3984107","1499363185","7/6/2017 5:46:25 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x2a1bdeeccbd37d492cb022fc9a20bfb0fd2e35e7","118.286"
